Id,PostHistoryTypeId,PostId,RevisionGUID,CreationDate,UserId,UserDisplayName,Comment,CloseReasonTypes,Text,is_functional_issue_1,is_functional_issue_2,arbitration
36818129,4,15177433,34f4169a-276e-4814-b91a-1d07c1010686,2013-03-03T02:34:53.547,412916,,"already tagged ios, see http://meta.stackoverflow.com/a/130208/162235",,Passing data between views not working,0,0,0
73083097,1,25730308,70164f2f-1e4f-49f7-8c1c-bdceabba5018,2014-09-08T17:57:52.760,4020225,,,,some basic C++ concepts that are very confusing,0,0,0
73083665,4,25730308,ad6aba33-4db1-47bf-ac84-c68ef8b23f3f,2014-09-08T18:06:39.447,2982225,,edited title,,Some basic C++ concepts,0,0,0
73083720,4,25730308,6a95de42-b658-44b4-9df3-128e6c5a5ca7,2014-09-08T18:07:57.737,15168,,Re-redo the title etc,,Some basic C++ concepts _?initialization and assignment,0,0,0
109490467,1,35057171,3cc23b35-b813-4307-a98d-19fcfcf04b27,2016-01-28T09:10:53.847,4168314,,,,How to print barcode using thermal printer,1,1,1
111520676,4,35057171,190e24cb-1a1d-4030-be57-7eeddf6718e7,2016-02-23T06:52:21.260,4168314,,edited title,,Print barcode using thermal printer Android,1,1,1
24878044,1,10774656,67bac021-3c94-4991-b4b5-253ab5c79f7a,2012-05-27T14:22:45.197,712104,,,,is it applicable in android,1,1,1
24880261,4,10774656,201954a1-8295-4473-bd38-290e0236e9f2,2012-05-27T16:22:58.513,532782,,"clarify question, spelling",,How to display one activity inside another in Android?,1,1,1
185759517,1,53288855,dc8fe57f-6662-4e8b-8b4f-847fa008a87b,2018-11-13T20:17:40.550,2835005,,,,Button with shutter out horizontal effect with Styled Components,1,0,0
185802713,4,53288855,56cd636c-0f6f-4946-a5be-fff51fa7863e,2018-11-14T11:33:19.590,2835005,,edited title,,Button with Shutter Out Horizontal Effect with Styled Components,1,0,0
3288694,1,1648687,b9f9a070-bfe7-41db-be3e-8d5ab8cdaa99,2009-10-30T08:56:19.187,158292,,,,how to make 3d wall gallery in flex?,1,1,1
3288853,4,1648687,17f829db-1865-4375-80e5-50ecb4fae53c,2009-10-30T09:17:54.270,63550,,Added links to Flex [Wikipedia]. Minor edit: grammar/spelling/case/punctation/etc.,,How to make 3D wall gallery in Flex?,1,1,1
113937454,1,36180181,5b38917d-3969-4118-88f1-c95ddd9793db,2016-03-23T13:54:42.043,2504835,,,,Unable to access portal using IP address from amazon ec2 windows instance,0,0,0
113984667,4,36180181,02e3cdd3-2193-4808-b64a-2b35b366d75e,2016-03-24T02:29:30.330,3728901,,edited body; edited title,,Unable to access portal using IP address from Amazon EC2 windows instance,0,0,0
30384514,1,12854882,a0965385-0921-4530-9ef1-a49697349d34,2012-10-12T08:14:59.597,1740461,,,,How to get javascript worcking in call QWebElement.appendInside('some html code')?,1,1,1
30384546,4,12854882,84f18e30-1345-4c0d-990d-31f24009a686,2012-10-12T08:15:31.147,1427138,,edited title,,How to get javascript working in call QWebElement.appendInside('some html code')?,1,1,1
109096517,1,34957399,450196b4-b888-4e4c-b68d-0d1917214dbf,2016-01-22T23:03:46.693,4400655,,,,"Visual Studio 2015 fails to execute ""run-as"" on some Android devices",0,0,0
109205535,4,34957399,61aba53e-12d5-4eac-9f5c-25acab4ebffe,2016-01-24T23:41:04.573,4400655,,edited title,,Visual Studio 2015 fails run Android app on some devices,0,0,0
109207456,4,34957399,74165c06-aa99-4177-8a64-8360909024ca,2016-01-25T00:44:05.077,4400655,,edited title,,Visual Studio 2015 fails to run Android app on some devices,0,0,0
178615232,1,51571964,c2ca3aae-76c4-4072-9f66-f8c356f2d87f,2018-07-28T13:45:24.053,101289,,,,R: How to add the same variable (rownumber) to each dataframe in a list,1,1,1
178615463,4,51571964,c1950e69-a392-4488-b95f-b91e7ecd2ca1,2018-07-28T13:52:53.367,6749601,,edited title,,R: How to add the same variable (rownumber) to each dataframe in a list?,1,1,1
155839605,1,46140848,cadc805b-b4d1-4927-ab84-fe9ce1f92964,2017-09-10T12:47:10.683,8576128,,,,Swift - convert a string to show an image of the same name using UIImageView,1,1,1
155839615,4,46140848,43988614-84ef-4a8a-8dc9-2b7454caea35,2017-09-10T12:47:35.933,2227743,,"Tags go in the tags section, not in titles. Thanks.",,Convert a string to show an image of the same name using UIImageView,1,1,1
158042213,1,46673178,60dc1f83-80b5-4079-86a7-e264606c07da,2017-10-10T18:06:21.590,8745534,,,,"How can I identify through a python script if I have a ppp connection and if I do, turn a LED on?",1,1,1
158070623,4,46673178,27d6bf12-1250-4f7e-a517-f443c3f560f7,2017-10-11T05:24:34.713,1090455,,Remove irrelevant tag,,"How can I identify through a python script if I have a PPP connection and if I do, turn a LED on?",1,1,1
129784032,1,40168025,e50e0b56-785e-4c4f-b74b-c78bae414e0e,2016-10-21T03:42:56.723,2109289,,,,How to control amount of recusion in list.dirs?,1,1,1
129836718,4,40168025,c4c3a1dd-cffe-4f44-a9e3-a5faef3e6d7e,2016-10-21T16:41:22.077,4477364,,Fixed typo in title,,How to control amount of recursion in list.dirs?,1,1,1
90005857,1,30122543,8e716a54-6b78-43f2-9ac0-8e558a6a3e23,2015-05-08T11:18:40.983,3494639,,,,Storing Arraylist<LatLng> to shared prefences,1,1,1
90007623,4,30122543,27007770-655b-4475-8b5e-9b090cb2bb31,2015-05-08T11:43:47.403,3494639,,changed title to better describe my problem,,Storing multiple instances of Arraylist<LatLng> to shared prefences,1,1,1
152158311,4,30122543,27e124a6-035f-492a-95fb-d5ca1728fedf,2017-07-21T17:29:58.450,1033581,,spelling in title,,Storing multiple instances of Arraylist<LatLng> to shared preferences,1,1,1
24640675,1,10682357,53f8c4d8-fd26-45f1-b15f-37974038247d,2012-05-21T09:08:23.750,896539,,,,Double click event in a treeview asp.net,0,0,0
24641819,4,10682357,c00193fe-ac87-4746-9438-7c721491b6b3,2012-05-21T09:39:46.653,41956,,edited tags; edited title,,Double click event in a treeview,0,0,0
35623858,1,14749600,2e14ebe8-490a-41d2-9ce9-a059240c7959,2013-02-07T11:04:42.450,779681,,,,Javacript timezone conversion displays NaNa in Internet Explorer,0,0,0
35624178,4,14749600,50b4cfa8-d04b-4944-bf66-d1912c32f480,2013-02-07T11:11:18.717,1719752,,formatting,,Javacript timezone conversion displays NaN in Internet Explorer,0,0,0
109446187,4,14749600,2fe7f8c5-4511-45c1-9cf1-8227e8b27980,2016-01-27T18:42:39.890,5530155,,previous editor did not fix typo in title,,Javascript timezone conversion displays NaN in Internet Explorer,0,0,0
6226548,1,3013449,f5ae1075-e52f-4d0d-ae0e-b2e40895bef5,2010-06-10T10:14:00.497,107613,,,,List filtering: list comprehension vs. lambda + filter,0,0,0
171296222,4,3013449,bfb4d153-69a4-480b-9bc7-af0b361f2fd1,2018-04-15T01:37:25.840,5780109,,"According to SO guidelines, tags must be avoided on question titles.",,list comprehension vs. lambda + filter,0,0,0
171424225,4,3013449,4f4b126a-c323-4a26-9ed4-3e451f89915c,2018-04-17T00:12:21.330,5780109,,"According to SO guidelines, tags must be avoided on question titles.",,list comprehension vs. lambda + filter,0,0,0
117744444,1,37142475,c39ec6b7-ea4e-479e-893d-bc33b9195de1,2016-05-10T15:11:01.410,2790838,,,,Create element representing position of XML elements keyed by 2 differnt keys,1,1,1
117747583,4,37142475,032c6a8d-d3a4-4e7f-a056-e15d90514cd6,2016-05-10T15:45:10.643,3943125,,fixed typo in headline,,Create element representing position of XML elements keyed by 2 different keys,1,1,1
8706221,1,4135977,cf7e6345-c460-4424-8faa-0ac004e10f6c,2010-11-09T16:24:05.963,263957,,,,PHP OOP mathod chaining?,1,1,1
8706594,4,4135977,12a966db-2bec-43d3-a3dc-79c28ed4e3e0,2010-11-09T16:40:36.890,208809,,changed title as your question has nothing to do with method chaining; added 2 characters in body,,How to invoke a method statically?,1,1,1
86840624,1,29310696,69c18769-0db9-497b-a4ec-796c2aaa6d4e,2015-03-27T21:46:14.993,4260896,,,,Why is the PE format position dependant?,0,0,0
86948753,4,29310696,f5b87912-7afb-4876-8e78-996f00fc8d32,2015-03-29T23:27:52.647,4260896,,edited body; edited title,,Why is the PE format position dependent?,0,0,0
92634192,1,30790492,f3d26fd8-370c-49b3-bbe9-d4630f6e464e,2015-06-11T20:10:00.580,,user1108948,,,Why my NLog condition is not working?,0,0,0
92702899,4,30790492,44f5de95-396d-42c6-bc00-298f330675ed,2015-06-12T16:54:47.380,,user1108948,rewrite the question,,To implement the max level programmatically in condition,0,0,0
112953410,1,35934231,993ae7be-b6dd-4bdd-a629-7ef54b1e2725,2016-03-11T07:09:37.283,1146596,,,,Converting Json to Java Object containing variable of type <? extends SomeClass>,1,1,1
113083733,4,35934231,31c0dc6d-246a-42f4-a02a-c20a51c03ca2,2016-03-12T23:54:35.040,1146596,,edited title,,Converting Json to Java Object containing variable of type (some subclass),1,1,1
180350054,1,51991474,287e2a89-a97a-49bd-9d5b-f63ed7653a58,2018-08-23T17:42:09.080,10236830,,,,How to change my xrange while using pandas and matplotlib?,1,1,1
180354100,4,51991474,564d5940-d6bd-4ec2-858d-4e484a28425c,2018-08-23T18:50:49.920,1422451,,removed reference to xrange to avoid confusion with Python method,,How to change my x axis while using pandas and matplotlib?,1,1,1
129004233,1,39969617,30c70b2f-d4e9-4dfc-aa6c-6a4593cf3625,2016-10-11T02:26:41.153,5392038,,,,Sorting date based on condition on sql server,1,1,1
129009204,4,39969617,9c66b337-0755-4d87-a4a8-4d38f14ea1ba,2016-10-11T05:05:16.087,13302,,deleted 3 characters in body; edited title,,Sorting date based on condition in SQL Server,1,1,1
66974572,1,24139402,259e9249-99bb-482a-a32f-950fd1140628,2014-06-10T11:04:09.837,2885792,,,,Animation block executes but does not show up while scrolling,0,0,0
67057538,4,24139402,a10f0a9b-c9b9-4df8-8437-1ab24fe703cb,2014-06-11T11:11:24.690,2885792,,edited title,,UIView Animation not happening while scrolling,0,0,0
67616354,4,24139402,7eba010f-84ec-4ebd-b3c6-d7b54121a561,2014-06-19T09:36:58.000,2885792,,edited title,,UIScrollView blocks UIView animation,0,0,0
67769564,4,24139402,ad336c9e-22c6-4977-9318-2a1c95bdc2eb,2014-06-21T16:26:05.213,2885792,,added 4 characters in body; edited title,,UIView animation not happening in iOS 7,0,0,0
69457738,4,24139402,8901e1ad-7d05-43d6-b809-278a9ae9af0f,2014-07-16T13:08:35.660,2885792,,Title editted,,UIView animation not working in iOS 7,0,0,0
97452539,1,32021325,95aabcc8-3b56-4d3e-aa04-57f939f15e07,2015-08-15T03:48:07.247,5156075,,,,Fulfill hard constraints in cosine similarity,0,0,0
97483439,4,32021325,f3d4cbd1-dce9-4bb4-89ed-8dfdb1d8ef67,2015-08-15T16:25:06.000,5156075,,added 32 characters in body,,Display nth highest value if matched with comboBox value,0,0,0
31772939,1,13364334,a1b8a851-e1bf-43e0-8e2d-269f63f54e32,2012-11-13T16:12:47.770,1459821,,,,"stop Thread with BufferedReader.realine, block method",1,1,1
31796583,4,13364334,b048eef1-efff-453f-9d84-432eb1ff1614,2012-11-14T03:25:40.690,179850,,better title,,Stop Thread that is blocked reading from a readLine() method,1,1,1
11003474,1,5164670,ea0fb60a-721e-44ae-8f46-0942ced4e0d1,2011-03-02T07:38:59.927,426344,,,,How to track memeory in my application,1,1,1
11371993,4,5164670,c2adb559-0588-4194-8441-c4c54a0df907,2011-03-16T07:37:48.563,68805,,edited title,,How to track memory in my application,1,1,1
64750677,1,23564015,9e78aac6-b767-4a7c-8c26-052c5379b820,2014-05-09T11:55:44.763,1470027,,,,Commands in resouce not firing,0,0,0
64751044,4,23564015,7d816442-8715-4edc-8ef3-444928a3e3d7,2014-05-09T11:59:37.903,2672165,,Spelling error,,Commands in resource not firing,0,0,0
60569993,1,22453273,de666601-540d-4fa2-ad99-12f84ced24c4,2014-03-17T11:35:51.727,1575670,,,,How to visualize a a large network,1,1,1
65815676,4,22453273,7c389136-8e9d-41c0-ba7e-be1e6dd09c0c,2014-05-23T21:13:35.553,3309529,,edited title,,How to visualize a large network in R?,1,1,1
48188747,1,19059290,6e5fccb8-aaa3-42e3-8d59-1fe3e8426376,2013-09-27T20:11:47.070,2726022,,,,Send User Copy to his Email #Contact Form #PHP Script,0,1,1
48189116,4,19059290,1b78d556-b802-4c1d-8be9-081e52f3f816,2013-09-27T20:19:44.980,2726022,,title formatting,,Send to user a copy of contact form to his e-mail,0,1,1
50837070,1,19799836,1fa5f49d-e373-4e1b-9cab-1ff400210726,2013-11-05T21:56:20.927,1262632,,,,How Can I Support Spaces Using Google Places Autocomplete API,1,0,0
50911521,4,19799836,aa219c98-a78c-4e0d-b166-d578429aad5b,2013-11-06T19:31:18.837,1262632,,deleted 6 characters in body; edited title,,Spaces Not Working While Using Google Places Autocomplete API,0,0,0
179296519,1,51736546,91833f74-0895-4c84-a92c-858cb9114b90,2018-08-07T23:00:15.717,156814,,,,cookies not persisting when using docker-nginx as a proxy to multiple backend docker containers,0,0,0
179296991,4,51736546,18f72616-0861-4e6f-b044-575810d1b5af,2018-08-07T23:16:08.910,156814,,edited title,,cookies not persisting when using dockerized nginx as a proxy to multiple backend docker containers,0,0,0
13312100,1,6144166,e72492b8-8613-40a1-bad0-bdbba85eeaee,2011-05-26T19:45:19.817,673191,,,,Problem with fscanf(),0,0,0
13312551,4,6144166,5816d4bc-bb27-46c2-85bd-7bc3a2188666,2011-05-26T19:58:43.600,673191,,added 63 characters in body; edited title,,Problem with fopen(),0,0,0
4139563,1,2055334,fed9dd0a-9c9a-4a37-aad9-ef4b285b4ddb,2010-01-13T08:26:15.880,246963,,,,Rssfeedwriter for php mysql,0,0,0
4139759,4,2055334,615ef2e6-1e92-44d8-9680-436c319d140f,2010-01-13T08:50:11.270,74314,,added 2 characters in body; edited title,,Rss feed writer for php mysql,0,0,0
8715399,1,4140225,4da5b491-2f9c-4e3b-a040-a47dc6ef4b68,2010-11-10T00:42:17.897,331059,,,,need help understanding these compiler errors,0,0,0
8715504,4,4140225,7736578a-b281-465c-bc99-75c19054501d,2010-11-10T00:49:51.540,,Roger Pate,"""The homework tag ... is now discouraged,"" but please (as always) follow general guidelines, which include stating special restrictions, showing what you've tried so far, and asking about what specifically is confusing you: http://meta.stackoverflow.com/q",,What do these errors mean?,0,0,0
59670648,1,22216141,2d576032-832c-4d6b-925c-d8966f1c68d2,2014-03-06T05:51:29.680,3145607,,,,sqLlite default value setting,1,1,1
84317637,4,22216141,805b790c-d9d4-44c3-bb21-97c4cbef3f54,2015-02-22T05:10:24.237,210916,,deleted 1 character in body; edited title,,SQLite default value setting,1,1,1
30331731,1,12835636,473ead6d-9854-467d-966e-7bbe551a67cd,2012-10-11T08:46:53.453,1598033,,,,how to give scroll bar for group box,1,1,1
30333162,4,12835636,36dd9141-1ca3-46d5-84c9-bb4ce03cc5c5,2012-10-11T09:14:06.657,880511,,"Corrected several spelling and grammatical mistakes in body and title, edited tags",,How to add a ScrollBar to a GroupBox,1,1,1
185740926,1,53284201,1ce3132c-934d-4c28-a5a6-e1136f276812,2018-11-13T15:22:53.783,9093608,,,,AMP - work with data returned after form submit,1,1,1
185740981,4,53284201,0c4b3afe-3472-407a-b77b-7959def5e151,2018-11-13T15:23:45.800,13860,,don't put tags in the title,,How to work with data returned after form submit,1,1,1
119655671,1,37626931,e6425a38-1b78-4d18-825b-0543e56d3349,2016-06-04T06:02:41.933,4415994,,,,How to select an object instance from database in a class view,1,0,0
119655975,4,37626931,d6bb23ef-0a32-436a-a012-a3ba0abf7a72,2016-06-04T06:14:35.037,3955830,,Changed title to reflect what the actual problem is,,'__proxy__' object has no attribute 'get' in CreateView,1,0,0
32126244,1,13490301,dcc8dca1-e3ef-4219-812a-4fc713317d68,2012-11-21T09:41:43.550,1841441,,,,How to substring string value in sqlserver 2008,1,1,1
32126485,4,13490301,4672a2d3-35d8-45a0-87e9-952e9bd92609,2012-11-21T09:46:40.813,13302,,added 40 characters in body; edited title,,How to substring string value in SQL Server 2008,1,1,1
84202137,1,28626553,3c9f791c-5cb0-4b17-b9f2-2e6c74aa1c17,2015-02-20T10:18:44.977,4284245,,,,Is there a way to display button in the in angular ui-grid on mouseover on that particular row?,1,1,1
117458549,4,28626553,3f662a56-5d9d-448a-be1d-61caa8a53b3d,2016-05-06T11:45:56.947,5172710,,fixed spelling,,Is there a way to display button in the angular ui-grid on mouseover on that particular row?,1,1,1
40266153,1,16422198,cca9aa69-df83-47d8-bdee-6036935fb3f2,2013-05-07T14:55:14.987,2078720,,,,A Column Has Its Forien Key In various Tables,1,0,0
40266323,4,16422198,cc85014f-4ed0-45f9-9c65-d36d59acac5c,2013-05-07T14:57:43.657,13302,,added 13 characters in body; edited tags; edited title,,A Column Has Its Foreign Key In various Tables,1,0,0
100098674,1,32692540,0f1831fb-dbce-4bba-b440-0238e11464f7,2015-09-21T10:10:04.093,5117936,,,,deleting rows based on checkbox selection,1,1,1
100535619,4,32692540,d27e393c-1eeb-4e99-b3a7-272ab86301bf,2015-09-27T02:21:41.113,5117936,,deleted 705 characters in body; edited title,,Show/hide radio-groups based on selection from combobox,1,1,1
100538994,4,32692540,ac1efd5a-9dce-4ee0-87e4-732583f2b800,2015-09-27T04:50:17.703,5117936,,deleted 730 characters in body; edited title,,Default value in drop-down selection,1,1,1
100553876,4,32692540,03d06876-038a-4269-b42d-a6d316e44c36,2015-09-27T13:28:01.597,408487,,Added javascript tag,,Default selected value in a combobox,1,1,1
9344674,1,4429245,33164055-6251-45bd-aead-abf76af05ded,2010-12-13T13:27:48.893,87780,,,,JQuery getJSON Fails on Data Containing Apostrophe,0,0,0
9396687,4,4429245,443c1678-75e6-4cc2-b5ba-61bf8c2cddd1,2010-12-15T17:53:21.220,87780,,edited title,,JQuery getJSON Fails on SharePoint REST Data Containing Apostrophe,0,0,0
171544178,1,49897148,bf0999e6-0ed8-4e05-8a69-1199cde79a8f,2018-04-18T10:17:29.337,9663604,,,,How can i update a current value in a XML file using powershell,1,1,1
171546617,4,49897148,24b43247-e600-4773-9614-d4fc0d13a6d8,2018-04-18T10:43:58.493,9663604,,edited title,,How can i update a current value in a XML file using powershell?,1,1,1
185737086,1,53283252,c4e5205c-b6ce-46ff-83ca-978c665fecc9,2018-11-13T14:29:51.170,2036221,,,,Crhome Dev-Tools no longer works properly on my mobile app,0,0,0
185737759,4,53283252,817e9e09-e3e2-4471-8480-49b64141ab2d,2018-11-13T14:39:39.047,2036221,,spelling error in title,,chrome Dev-Tools no longer works properly on my mobile app,0,0,0
185763967,4,53283252,9fd6c27d-623c-46ea-aeae-d0da93d13f62,2018-11-13T21:43:26.680,2036221,,edited title,,"chrome inspector, remote debugging no longer works properly on my mobile app",0,0,0
26998084,1,11584538,2980a548-0d09-4055-845e-9342996bf10a,2012-07-20T17:56:32.223,1061008,,,,How to make APC cache with distributed Distributed hash tables?,1,1,1
26998985,4,11584538,51879229-69a6-49bd-a648-b254aa407cbf,2012-07-20T18:21:20.780,1061008,,edited title,,How to make APC cache based on distributed hash tables(like memcache)?,1,1,1
103415593,1,33535177,86481045-4106-4172-a076-c851885f417b,2015-11-05T01:30:16.117,5527131,,,,ms sql work on schedule without using Agent?,0,0,0
103432824,4,33535177,4ca4ea0d-cb8e-4cff-aec0-4885d1312017,2015-11-05T08:14:08.917,3706016,,add sql-server tag,,MS SQL Server work on schedule without using Agent?,0,0,0
8285320,1,39449580,a10a7ae4-af56-44e8-ade1-bc653cec1245,2010-10-15T18:19:14.123,452876,,,,ASP.Net MVC 2 usercontrol that reads part of URL,0,0,0
8285533,4,3944958,5994f4c2-90a9-4c0c-ab14-96c0b30a4dda,2010-10-15T18:33:23.800,452876,,added 1 characters in body; edited tags; edited title,,ASP.Net MVC 2 partialview that reads part of URL,0,0,0
44855060,1,18061901,190a374d-2897-4733-a8c4-b533637d9576,2013-08-05T15:25:46.997,1479681,,,,data conversion in perl,1,1,1
44855574,4,18061901,b89df37a-6418-4416-9838-4e794b174967,2013-08-05T15:35:11.513,46395,,deleted 114 characters in body; edited tags; edited title,,How do I change some content that is not in a descendant element?,1,1,1
18945599,1,8447298,b4fd08e8-6cdb-4d68-ac22-8b0eae49307d,2011-12-09T14:55:42.023,277553,,,,Merging 2 audio files,1,1,1
18946271,4,8447298,10300456-1d1a-417d-8d5d-b3707a5346c9,2011-12-09T15:14:00.887,362536,,deleted 35 characters in body; edited title,,Mixing 2 audio files,1,1,1
86504370,1,29222209,a2820301-23dc-4e77-8fdc-5a860e16b10b,2015-03-23T23:17:52.317,,user1235720,,,Parsing XML Python LXML,1,1,1
90011144,4,29222209,73471f60-c542-4315-b15f-8b9b095b8ec8,2015-05-08T12:28:25.293,1492145,,"added lxml & elementtree tags, improved formatting & title",,Parsing XML using Python LXML,1,1,1
94747275,4,29222209,8402bdc3-d74c-4e22-8da9-f32ba6745d99,2015-07-09T21:55:35.430,14122,,edited title,,Reading element values from XML using Python LXML,1,1,1
46639781,1,18624572,204d45ad-3fcf-47d6-98db-014d1edf8f28,2013-09-04T22:03:40.230,529482,,,,From where does the program allocates memory,0,0,0
126947588,4,18624572,9cbb3d1e-afb0-4b43-9e69-94c8d5bef36f,2016-09-12T20:19:06.913,596781,,added 9 characters in body; edited title,,From where does the program allocate memory?,0,0,0
63248721,1,23170390,e63d3d0a-b816-4df9-aeef-5673c1f15c2a,2014-04-19T13:02:23.793,419761,,,,Sudden fps drop during touch manipulation,0,0,0
75020521,4,23170390,44e5525c-4434-4901-b723-792d674cd239,2014-10-07T12:59:50.983,419761,,Multi-touch is the culprit.,,Sudden fps drop during multi-touch,0,0,0
26404392,1,11360345,ed36ca31-fbd0-44fa-89af-628b5bc6b1ac,2012-07-06T10:21:37.363,1482030,,,,Shader and Three.js,0,0,0
26469169,4,11360345,b4dafdd1-d514-4d84-a6a3-2df7ad6ce401,2012-07-08T16:17:28.267,315168,,edited title,,Applying postprocessing effect on certain 3D objects only,0,0,0
171958141,1,49994575,abe65053-e905-4beb-bf0a-8d577ea4d21e,2018-04-24T06:13:34.837,9433236,,,,"Code stops when entering string using fgets, using linkedlist and functions",0,0,0
171965034,4,49994575,d89a0782-b380-4279-a9bb-d631ef5345d2,2018-04-24T07:56:16.973,9433236,,"Fixed previous problem, have new problem.",,Code does not delete structure from linked list,0,0,0
172015284,4,49994575,db86c1ed-0505-4e8d-8867-104197ad30ba,2018-04-24T18:40:38.033,9433236,,"Fixed previous problem, have new problem.",,Deleting structure from head(or maybe duplicates?) yields weird text when printing,0,0,0
46434673,1,18566388,af27fa7c-b291-40ff-9347-e40946c5c4e6,2013-09-02T05:48:47.133,2532299,,,,StringBuilder substring Java,0,0,0
46434864,4,18566388,21206457-2b4a-4390-9a89-a38ffc740cce,2013-09-02T05:53:07.117,23897,,added 28 characters in body; edited title,,"Why does the following invocation of ""substring"" fail?",0,0,0
44008889,1,17758411,935fa409-53a2-4957-9804-910cce11eb08,2013-07-20T03:41:06.217,2556777,,,,Java- creating a new thread,1,1,1
117332194,4,17758411,b66a814f-7c16-4330-a1d2-8acc0dad151b,2016-05-04T21:52:14.900,3885376,,deleted 33 characters in body; edited title,,Java - creating a new thread,1,1,1
18595639,1,8311249,624962a3-5db1-4f7b-9d6a-cdd2061b4031,2011-11-29T13:08:20.777,984770,,,,C# | Registry: Permission For writing to LOCAL_MACHINE,1,0,0
18596304,4,8311249,b65f6fdd-cf59-4b71-a0a4-b22e8a8bec77,2011-11-29T13:26:16.713,968454,,no tag in title,,Registry: Permission For writing to LOCAL_MACHINE,1,0,0
18596349,4,8311249,200fc26f-2acc-4387-b9a5-c36290c9baec,2011-11-29T13:28:01.730,41956,,added 1 characters in body; edited tags; edited title,,Permission For writing to LOCAL_MACHINE,1,0,0
104540089,1,33816587,868cd468-1a74-4894-9261-a2402cb23ef8,2015-11-19T23:55:03.560,5583709,,,,MS-DOS set command,1,1,1
104544532,4,33816587,e3620fd7-e1c3-4e36-94aa-6468ce3c48f3,2015-11-20T02:01:11.900,3826372,,Use more appropriate tags. Not about the MS-DOS operating system.,,Windows set command,1,1,1
82650294,1,28221725,a54c4ecb-d698-481d-9f25-a1f9a8228665,2015-01-29T18:14:43.777,3376613,,,,How to add JPanel to JScrollPane while JPanle has component bigger than itself?,1,1,1
82650833,4,28221725,4113f8f5-2995-4119-bc6b-eebddcb81938,2015-01-29T18:24:01.460,2986537,,"fix grammer, adding formating",,How to Add JPanel to JScrollPane While JPanle Has Component Bigger Than Itself?,1,1,1
50689675,1,19758364,93b082f5-de8d-404d-ba46-e8d5c190675c,2013-11-03T21:28:48.587,2428549,,,,python: rename single column header in pandas dataframe,1,1,1
155864936,4,19758364,4606b6bd-2e83-4df8-a5b5-8e55fec6fe36,2017-09-11T01:05:25.533,4909087,,edited tags; edited title,,Rename a single column header in a pandas dataframe,1,1,1
59111053,1,22068778,0ba04b3b-8a1d-465e-8e1a-9169573ec368,2014-02-27T12:39:12.407,3117915,,,,How do I call Restful Web Service written using Flask Python in Android,1,1,1
59267434,4,22068778,19809f4a-d4c7-4342-b428-6f6432a1e67b,2014-03-01T05:14:32.030,3117915,,edited title,,How do I call Web Service written in Python from Android app,1,1,1
37930185,1,15581551,428171df-cfb7-4665-a6a2-343a2f08d280,2013-03-22T23:40:24.487,2201137,,,,Pascal programming string using,1,1,1
37930440,4,15581551,1731e74d-6c71-486b-a29f-3e3271a15c86,2013-03-22T23:54:06.190,2201137,,corrected title,,How to use Pascal string in equation,1,1,1
9140790,1,4336148,37676fe2-9547-443b-9240-fe651139ac12,2010-12-02T14:39:25.300,,user523650,,,Convert SQL date/time,1,1,1
13451855,4,4336148,cf0b2bcb-88cf-41b6-b094-4b1f10233e57,2011-06-01T13:37:29.237,505893,,title correction,,Convert SQL DateTime format,1,1,1
58121824,1,21801085,72155146-7c96-4afe-b7f3-96178ecf2247,2014-02-15T17:32:11.177,1862521,,,,Optimize Images in Directory,1,1,1
58854670,4,21801085,8fd7be6a-d143-46a6-baad-3982ed6081d2,2014-02-24T20:49:47.067,124946,,"Changed the question title to reflect the multi-core nature of the question. Also, grammar, and code fixing.",,Optimize images in directory using multiple CPU cores,1,1,1
54239353,1,20745585,66ef8a32-c256-4a51-83a7-87800958d9a9,2013-12-23T14:32:08.127,3129777,,,,Error with 2 Jquery,0,0,0
54240085,4,20745585,ca6f6c69-f9d8-4160-8fa3-71d68b62970f,2013-12-23T14:43:39.440,2427803,,"fixed grammar, corrected spelling",,Error with loading 2 different versions of JQuery,0,0,0
54240093,4,20745585,ce4b41dc-8d95-4ce0-9fa7-5c0b0931625b,2013-12-23T14:43:43.643,10556,,"fixed grammar, corrected spelling",,Error with loading 2 different versions of JQuery,0,0,0
47639358,1,18904216,40bf6781-4b97-46c0-853b-23bdaf646a1b,2013-09-19T20:21:49.630,1261499,,,,ActionBarSherlock how to change text color,1,1,1
47639865,4,18904216,3711bdc1-4196-4180-ab57-7c33c1689470,2013-09-19T20:30:49.803,1590502,,Adjusted headline to fit the content.,,How to change the text color of ActionBarSherlock?,1,1,1
47640913,4,18904216,1208f012-b5ea-4964-b391-18a78d8accca,2013-09-19T20:51:37.177,1261499,,added 4 characters in body; edited title,,How to change the tab text color of ActionBarSherlock?,1,1,1
49894670,1,19535778,3f329293-d632-41c8-885b-433d8eefbbc1,2013-10-23T07:46:09.200,2210418,,,,"Validating decimal number on PreviewTextInput of TextBox -- WPF, C#",1,1,1
49895156,4,19535778,7297b9f2-9578-4bac-9260-b32d0bb37069,2013-10-23T07:53:23.497,128662,,deleted 4 characters in body; edited title,,Validating decimal number on PreviewTextInput of TextBox,1,1,1
43474870,1,17577267,4cce6460-6880-401e-9e60-4b94a71a21de,2013-07-10T17:36:24.067,2026541,,,,Load ad scripts async,1,1,1
